ticker,period,period_type,is_estimate,metric,value,name
014570,2026.06,quarterly,1,per,,고려제약
014570,2023.12,annual,0,bps,7147.0,고려제약
014570,2024.12,annual,0,bps,7222.0,고려제약
014570,2025.12,annual,0,bps,7678.0,고려제약
014570,2026.12,annual,1,bps,,고려제약
014570,2025.03,quarterly,0,bps,7134.0,고려제약
014570,2025.06,quarterly,0,bps,7315.0,고려제약
014570,2025.09,quarterly,0,bps,7490.0,고려제약
014570,2025.12,quarterly,0,bps,7678.0,고려제약
014570,2026.03,quarterly,0,bps,7604.0,고려제약
014570,2026.06,quarterly,1,bps,,고려제약
014570,2023.12,annual,0,pbr,1.0,고려제약
014570,2024.12,annual,0,pbr,0.64,고려제약
014570,2025.12,annual,0,pbr,0.56,고려제약
014570,2026.12,annual,1,pbr,,고려제약
014570,2025.03,quarterly,0,pbr,0.63,고려제약
014570,2025.06,quarterly,0,pbr,0.66,고려제약
014570,2025.09,quarterly,0,pbr,0.59,고려제약
014570,2025.12,quarterly,0,pbr,0.56,고려제약
014570,2026.03,quarterly,0,pbr,0.52,고려제약
014570,2026.06,quarterly,1,pbr,,고려제약
014570,2023.12,annual,0,dps,150.0,고려제약
014570,2024.12,annual,0,dps,160.0,고려제약
014570,2025.12,annual,0,dps,180.0,고려제약
014570,2026.12,annual,1,dps,,고려제약
014570,2025.03,quarterly,0,dps,,고려제약
014570,2025.06,quarterly,0,dps,,고려제약
014570,2025.09,quarterly,0,dps,,고려제약
014570,2025.12,quarterly,0,dps,180.0,고려제약
014570,2026.03,quarterly,0,dps,,고려제약
014570,2026.06,quarterly,1,dps,,고려제약
014570,2023.12,annual,0,dividend_yield,2.09,고려제약
014570,2024.12,annual,0,dividend_yield,3.48,고려제약
014570,2025.12,annual,0,dividend_yield,4.19,고려제약
014570,2026.12,annual,1,dividend_yield,,고려제약
014570,2025.03,quarterly,0,dividend_yield,,고려제약
014570,2025.06,quarterly,0,dividend_yield,,고려제약
014570,2025.09,quarterly,0,dividend_yield,,고려제약
014570,2025.12,quarterly,0,dividend_yield,4.19,고려제약
014570,2026.03,quarterly,0,dividend_yield,,고려제약
014570,2026.06,quarterly,1,dividend_yield,,고려제약
014570,2023.12,annual,0,payout_ratio,-32.91,고려제약
014570,2024.12,annual,0,payout_ratio,57.77,고려제약
014570,2025.12,annual,0,payout_ratio,29.91,고려제약
014570,2026.12,annual,1,payout_ratio,,고려제약
014570,2025.03,quarterly,0,payout_ratio,,고려제약
014570,2025.06,quarterly,0,payout_ratio,,고려제약
014570,2025.09,quarterly,0,payout_ratio,,고려제약
014570,2025.12,quarterly,0,payout_ratio,107.45,고려제약
014570,2026.03,quarterly,0,payout_ratio,,고려제약
014570,2026.06,quarterly,1,payout_ratio,,고려제약
000220,2023.12,annual,0,revenue,1372.0,유유제약
000220,2024.12,annual,0,revenue,1331.0,유유제약
000220,2025.12,annual,0,revenue,1409.0,유유제약
000220,2026.12,annual,1,revenue,,유유제약
000220,2025.03,quarterly,0,revenue,329.0,유유제약
000220,2025.06,quarterly,0,revenue,358.0,유유제약
000220,2025.09,quarterly,0,revenue,378.0,유유제약
000220,2025.12,quarterly,0,revenue,343.0,유유제약
000220,2026.03,quarterly,0,revenue,355.0,유유제약
000220,2026.06,quarterly,1,revenue,,유유제약
000220,2023.12,annual,0,operating_profit,4.0,유유제약
000220,2024.12,annual,0,operating_profit,117.0,유유제약
000220,2025.12,annual,0,operating_profit,110.0,유유제약
000220,2026.12,annual,1,operating_profit,,유유제약
000220,2025.03,quarterly,0,operating_profit,39.0,유유제약
000220,2025.06,quarterly,0,operating_profit,22.0,유유제약
000220,2025.09,quarterly,0,operating_profit,50.0,유유제약
000220,2025.12,quarterly,0,operating_profit,-1.0,유유제약
000220,2026.03,quarterly,0,operating_profit,43.0,유유제약
000220,2026.06,quarterly,1,operating_profit,,유유제약
000220,2023.12,annual,0,net_profit,-55.0,유유제약
000220,2024.12,annual,0,net_profit,103.0,유유제약
000220,2025.12,annual,0,net_profit,91.0,유유제약
000220,2026.12,annual,1,net_profit,,유유제약
000220,2025.03,quarterly,0,net_profit,30.0,유유제약
000220,2025.06,quarterly,0,net_profit,6.0,유유제약
000220,2025.09,quarterly,0,net_profit,43.0,유유제약
000220,2025.12,quarterly,0,net_profit,12.0,유유제약
000220,2026.03,quarterly,0,net_profit,34.0,유유제약
000220,2026.06,quarterly,1,net_profit,,유유제약
000220,2023.12,annual,0,op_margin,0.27,유유제약
000220,2024.12,annual,0,op_margin,8.79,유유제약
000220,2025.12,annual,0,op_margin,7.82,유유제약
000220,2026.12,annual,1,op_margin,,유유제약
000220,2025.03,quarterly,0,op_margin,11.9,유유제약
000220,2025.06,quarterly,0,op_margin,6.27,유유제약
000220,2025.09,quarterly,0,op_margin,13.19,유유제약
000220,2025.12,quarterly,0,op_margin,-0.38,유유제약
000220,2026.03,quarterly,0,op_margin,12.11,유유제약
000220,2026.06,quarterly,1,op_margin,,유유제약
000220,2023.12,annual,0,net_margin,-4.04,유유제약
000220,2024.12,annual,0,net_margin,7.73,유유제약
000220,2025.12,annual,0,net_margin,6.47,유유제약
000220,2026.12,annual,1,net_margin,,유유제약
000220,2025.03,quarterly,0,net_margin,9.12,유유제약
000220,2025.06,quarterly,0,net_margin,1.65,유유제약
000220,2025.09,quarterly,0,net_margin,11.42,유유제약
000220,2025.12,quarterly,0,net_margin,3.51,유유제약
000220,2026.03,quarterly,0,net_margin,9.43,유유제약
000220,2026.06,quarterly,1,net_margin,,유유제약
000220,2023.12,annual,0,roe,-6.27,유유제약
000220,2024.12,annual,0,roe,7.35,유유제약
000220,2025.12,annual,0,roe,6.4,유유제약
000220,2026.12,annual,1,roe,,유유제약
000220,2025.03,quarterly,0,roe,5.05,유유제약
000220,2025.06,quarterly,0,roe,4.2,유유제약
000220,2025.09,quarterly,0,roe,4.83,유유제약
000220,2025.12,quarterly,0,roe,6.4,유유제약
000220,2026.03,quarterly,0,roe,7.05,유유제약
000220,2026.06,quarterly,1,roe,,유유제약
000220,2023.12,annual,0,debt_ratio,64.69,유유제약
000220,2024.12,annual,0,debt_ratio,53.77,유유제약
000220,2025.12,annual,0,debt_ratio,47.44,유유제약
000220,2026.12,annual,1,debt_ratio,,유유제약
000220,2025.03,quarterly,0,debt_ratio,54.02,유유제약
000220,2025.06,quarterly,0,debt_ratio,49.47,유유제약
000220,2025.09,quarterly,0,debt_ratio,45.52,유유제약
000220,2025.12,quarterly,0,debt_ratio,47.44,유유제약
000220,2026.03,quarterly,0,debt_ratio,45.4,유유제약
000220,2026.06,quarterly,1,debt_ratio,,유유제약
000220,2023.12,annual,0,quick_ratio,110.95,유유제약
000220,2024.12,annual,0,quick_ratio,96.5,유유제약
000220,2025.12,annual,0,quick_ratio,86.19,유유제약
000220,2026.12,annual,1,quick_ratio,,유유제약
000220,2025.03,quarterly,0,quick_ratio,94.31,유유제약
000220,2025.06,quarterly,0,quick_ratio,88.72,유유제약
000220,2025.09,quarterly,0,quick_ratio,95.08,유유제약
000220,2025.12,quarterly,0,quick_ratio,86.19,유유제약
000220,2026.03,quarterly,0,quick_ratio,90.61,유유제약
000220,2026.06,quarterly,1,quick_ratio,,유유제약
000220,2023.12,annual,0,retention,421.97,유유제약
000220,2024.12,annual,0,retention,449.32,유유제약
000220,2025.12,annual,0,retention,481.06,유유제약
000220,2026.12,annual,1,retention,,유유제약
000220,2025.03,quarterly,0,retention,452.4,유유제약
000220,2025.06,quarterly,0,retention,453.33,유유제약
000220,2025.09,quarterly,0,retention,472.93,유유제약
000220,2025.12,quarterly,0,retention,481.06,유유제약
000220,2026.03,quarterly,0,retention,486.56,유유제약
000220,2026.06,quarterly,1,retention,,유유제약
000220,2023.12,annual,0,eps,-364.0,유유제약
000220,2024.12,annual,0,eps,444.0,유유제약
000220,2025.12,annual,0,eps,416.0,유유제약
000220,2026.12,annual,1,eps,,유유제약
000220,2025.03,quarterly,0,eps,132.0,유유제약
000220,2025.06,quarterly,0,eps,10.0,유유제약
000220,2025.09,quarterly,0,eps,203.0,유유제약
000220,2025.12,quarterly,0,eps,71.0,유유제약
000220,2026.03,quarterly,0,eps,178.0,유유제약
000220,2026.06,quarterly,1,eps,,유유제약
000220,2023.12,annual,0,per,-14.51,유유제약
000220,2024.12,annual,0,per,10.14,유유제약
000220,2025.12,annual,0,per,10.87,유유제약
000220,2026.12,annual,1,per,,유유제약
000220,2025.03,quarterly,0,per,13.83,유유제약
000220,2025.06,quarterly,0,per,17.39,유유제약
000220,2025.09,quarterly,0,per,13.99,유유제약
000220,2025.12,quarterly,0,per,10.87,유유제약
000220,2026.03,quarterly,0,per,8.99,유유제약
000220,2026.06,quarterly,1,per,,유유제약
000220,2023.12,annual,0,bps,5976.0,유유제약
000220,2024.12,annual,0,bps,6671.0,유유제약
000220,2025.12,annual,0,bps,7069.0,유유제약
000220,2026.12,annual,1,bps,,유유제약
000220,2025.03,quarterly,0,bps,6705.0,유유제약
000220,2025.06,quarterly,0,bps,6763.0,유유제약
000220,2025.09,quarterly,0,bps,6987.0,유유제약
000220,2025.12,quarterly,0,bps,7069.0,유유제약
000220,2026.03,quarterly,0,bps,7146.0,유유제약
000220,2026.06,quarterly,1,bps,,유유제약
000220,2023.12,annual,0,pbr,0.88,유유제약
000220,2024.12,annual,0,pbr,0.68,유유제약
000220,2025.12,annual,0,pbr,0.64,유유제약
000220,2026.12,annual,1,pbr,,유유제약
000220,2025.03,quarterly,0,pbr,0.65,유유제약
000220,2025.06,quarterly,0,pbr,0.67,유유제약
000220,2025.09,quarterly,0,pbr,0.62,유유제약
000220,2025.12,quarterly,0,pbr,0.64,유유제약
000220,2026.03,quarterly,0,pbr,0.58,유유제약
000220,2026.06,quarterly,1,pbr,,유유제약
000220,2023.12,annual,0,dps,,유유제약
000220,2024.12,annual,0,dps,100.0,유유제약
000220,2025.12,annual,0,dps,115.0,유유제약
000220,2026.12,annual,1,dps,,유유제약
000220,2025.03,quarterly,0,dps,,유유제약
000220,2025.06,quarterly,0,dps,,유유제약
000220,2025.09,quarterly,0,dps,,유유제약
000220,2025.12,quarterly,0,dps,115.0,유유제약
000220,2026.03,quarterly,0,dps,,유유제약
000220,2026.06,quarterly,1,dps,,유유제약
000220,2023.12,annual,0,dividend_yield,,유유제약
000220,2024.12,annual,0,dividend_yield,2.22,유유제약
000220,2025.12,annual,0,dividend_yield,2.55,유유제약
000220,2026.12,annual,1,dividend_yield,,유유제약
000220,2025.03,quarterly,0,dividend_yield,,유유제약
000220,2025.06,quarterly,0,dividend_yield,,유유제약
000220,2025.09,quarterly,0,dividend_yield,,유유제약
000220,2025.12,quarterly,0,dividend_yield,2.55,유유제약
000220,2026.03,quarterly,0,dividend_yield,,유유제약
000220,2026.06,quarterly,1,dividend_yield,,유유제약
000220,2023.12,annual,0,payout_ratio,,유유제약
000220,2024.12,annual,0,payout_ratio,22.12,유유제약
000220,2025.12,annual,0,payout_ratio,26.18,유유제약
000220,2026.12,annual,1,payout_ratio,,유유제약
000220,2025.03,quarterly,0,payout_ratio,,유유제약
000220,2025.06,quarterly,0,payout_ratio,,유유제약
000220,2025.09,quarterly,0,payout_ratio,,유유제약
000220,2025.12,quarterly,0,payout_ratio,154.1,유유제약
000220,2026.03,quarterly,0,payout_ratio,,유유제약
000220,2026.06,quarterly,1,payout_ratio,,유유제약
302550,2023.12,annual,0,revenue,185.0,리메드
302550,2024.12,annual,0,revenue,256.0,리메드
302550,2025.12,annual,0,revenue,245.0,리메드
302550,2026.12,annual,1,revenue,,리메드
302550,2025.03,quarterly,0,revenue,64.0,리메드
302550,2025.06,quarterly,0,revenue,56.0,리메드
302550,2025.09,quarterly,0,revenue,58.0,리메드
302550,2025.12,quarterly,0,revenue,67.0,리메드
302550,2026.03,quarterly,0,revenue,72.0,리메드
302550,2026.06,quarterly,1,revenue,,리메드
302550,2023.12,annual,0,operating_profit,-29.0,리메드
302550,2024.12,annual,0,operating_profit,11.0,리메드
302550,2025.12,annual,0,operating_profit,7.0,리메드
302550,2026.12,annual,1,operating_profit,,리메드
302550,2025.03,quarterly,0,operating_profit,4.0,리메드
302550,2025.06,quarterly,0,operating_profit,0.0,리메드
302550,2025.09,quarterly,0,operating_profit,3.0,리메드
302550,2025.12,quarterly,0,operating_profit,1.0,리메드
302550,2026.03,quarterly,0,operating_profit,7.0,리메드
302550,2026.06,quarterly,1,operating_profit,,리메드
302550,2023.12,annual,0,net_profit,3.0,리메드
302550,2024.12,annual,0,net_profit,74.0,리메드
302550,2025.12,annual,0,net_profit,-0.0,리메드
302550,2026.12,annual,1,net_profit,,리메드
302550,2025.03,quarterly,0,net_profit,2.0,리메드
302550,2025.06,quarterly,0,net_profit,-2.0,리메드
302550,2025.09,quarterly,0,net_profit,2.0,리메드
302550,2025.12,quarterly,0,net_profit,-2.0,리메드
302550,2026.03,quarterly,0,net_profit,10.0,리메드
302550,2026.06,quarterly,1,net_profit,,리메드
302550,2023.12,annual,0,op_margin,-15.43,리메드
302550,2024.12,annual,0,op_margin,4.39,리메드
302550,2025.12,annual,0,op_margin,2.96,리메드
302550,2026.12,annual,1,op_margin,,리메드
302550,2025.03,quarterly,0,op_margin,5.85,리메드
302550,2025.06,quarterly,0,op_margin,0.45,리메드
302550,2025.09,quarterly,0,op_margin,4.69,리메드
302550,2025.12,quarterly,0,op_margin,0.77,리메드
302550,2026.03,quarterly,0,op_margin,9.53,리메드
302550,2026.06,quarterly,1,op_margin,,리메드
302550,2023.12,annual,0,net_margin,1.72,리메드
302550,2024.12,annual,0,net_margin,28.88,리메드
302550,2025.12,annual,0,net_margin,-0.14,리메드
302550,2026.12,annual,1,net_margin,,리메드
302550,2025.03,quarterly,0,net_margin,3.39,리메드
302550,2025.06,quarterly,0,net_margin,-3.9,리메드
302550,2025.09,quarterly,0,net_margin,2.89,리메드
302550,2025.12,quarterly,0,net_margin,-3.05,리메드
302550,2026.03,quarterly,0,net_margin,14.18,리메드
302550,2026.06,quarterly,1,net_margin,,리메드
302550,2023.12,annual,0,roe,2.63,리메드
302550,2024.12,annual,0,roe,20.18,리메드
302550,2025.12,annual,0,roe,1.31,리메드
302550,2026.12,annual,1,roe,,리메드
302550,2025.03,quarterly,0,roe,21.61,리메드
302550,2025.06,quarterly,0,roe,17.24,리메드
302550,2025.09,quarterly,0,roe,8.34,리메드
302550,2025.12,quarterly,0,roe,1.31,리메드
302550,2026.03,quarterly,0,roe,2.94,리메드
302550,2026.06,quarterly,1,roe,,리메드
302550,2023.12,annual,0,debt_ratio,78.8,리메드
302550,2024.12,annual,0,debt_ratio,46.67,리메드
302550,2025.12,annual,0,debt_ratio,36.6,리메드
302550,2026.12,annual,1,debt_ratio,,리메드
302550,2025.03,quarterly,0,debt_ratio,40.43,리메드
302550,2025.06,quarterly,0,debt_ratio,33.85,리메드
302550,2025.09,quarterly,0,debt_ratio,38.5,리메드
302550,2025.12,quarterly,0,debt_ratio,36.6,리메드
302550,2026.03,quarterly,0,debt_ratio,39.51,리메드
302550,2026.06,quarterly,1,debt_ratio,,리메드
302550,2023.12,annual,0,quick_ratio,67.38,리메드
302550,2024.12,annual,0,quick_ratio,204.8,리메드
302550,2025.12,annual,0,quick_ratio,177.17,리메드
302550,2026.12,annual,1,quick_ratio,,리메드
302550,2025.03,quarterly,0,quick_ratio,101.81,리메드
302550,2025.06,quarterly,0,quick_ratio,129.62,리메드
302550,2025.09,quarterly,0,quick_ratio,159.83,리메드
302550,2025.12,quarterly,0,quick_ratio,177.17,리메드
302550,2026.03,quarterly,0,quick_ratio,191.97,리메드
302550,2026.06,quarterly,1,quick_ratio,,리메드
302550,2023.12,annual,0,retention,900.12,리메드
302550,2024.12,annual,0,retention,1206.78,리메드
302550,2025.12,annual,0,retention,1231.96,리메드
302550,2026.12,annual,1,retention,,리메드
302550,2025.03,quarterly,0,retention,1221.55,리메드
302550,2025.06,quarterly,0,retention,1235.94,리메드
302550,2025.09,quarterly,0,retention,1242.99,리메드
302550,2025.12,quarterly,0,retention,1231.96,리메드
302550,2026.03,quarterly,0,retention,1203.69,리메드
302550,2026.06,quarterly,1,retention,,리메드
302550,2023.12,annual,0,eps,26.0,리메드
302550,2024.12,annual,0,eps,234.0,리메드
302550,2025.12,annual,0,eps,17.0,리메드
302550,2026.12,annual,1,eps,,리메드
302550,2025.03,quarterly,0,eps,15.0,리메드
302550,2025.06,quarterly,0,eps,-5.0,리메드
302550,2025.09,quarterly,0,eps,14.0,리메드
302550,2025.12,quarterly,0,eps,-7.0,리메드
302550,2026.03,quarterly,0,eps,36.0,리메드
302550,2026.06,quarterly,1,eps,,리메드
302550,2023.12,annual,0,per,125.1,리메드
302550,2024.12,annual,0,per,15.38,리메드
302550,2025.12,annual,0,per,181.84,리메드
302550,2026.12,annual,1,per,,리메드
302550,2025.03,quarterly,0,per,12.4,리메드
302550,2025.06,quarterly,0,per,17.23,리메드
302550,2025.09,quarterly,0,per,34.61,리메드
302550,2025.12,quarterly,0,per,181.84,리메드
302550,2026.03,quarterly,0,per,78.0,리메드
302550,2026.06,quarterly,1,per,,리메드
302550,2023.12,annual,0,bps,1006.0,리메드
302550,2024.12,annual,0,bps,1314.0,리메드
302550,2025.12,annual,0,bps,1296.0,리메드
302550,2026.12,annual,1,bps,,리메드
302550,2025.03,quarterly,0,bps,1330.0,리메드
302550,2025.06,quarterly,0,bps,1317.0,리메드
302550,2025.09,quarterly,0,bps,1312.0,리메드
302550,2025.12,quarterly,0,bps,1296.0,리메드
302550,2026.03,quarterly,0,bps,1309.0,리메드
302550,2026.06,quarterly,1,bps,,리메드
302550,2023.12,annual,0,pbr,3.24,리메드
302550,2024.12,annual,0,pbr,2.74,리메드
302550,2025.12,annual,0,pbr,2.37,리메드
302550,2026.12,annual,1,pbr,,리메드
302550,2025.03,quarterly,0,pbr,2.35,리메드
302550,2025.06,quarterly,0,pbr,2.76,리메드
302550,2025.09,quarterly,0,pbr,2.79,리메드
302550,2025.12,quarterly,0,pbr,2.37,리메드
302550,2026.03,quarterly,0,pbr,2.26,리메드
302550,2026.06,quarterly,1,pbr,,리메드
302550,2023.12,annual,0,dps,,리메드
302550,2024.12,annual,0,dps,,리메드
302550,2025.12,annual,0,dps,,리메드
302550,2026.12,annual,1,dps,,리메드
302550,2025.03,quarterly,0,dps,,리메드
302550,2025.06,quarterly,0,dps,,리메드
302550,2025.09,quarterly,0,dps,,리메드
302550,2025.12,quarterly,0,dps,,리메드
302550,2026.03,quarterly,0,dps,,리메드
302550,2026.06,quarterly,1,dps,,리메드
302550,2023.12,annual,0,dividend_yield,,리메드
302550,2024.12,annual,0,dividend_yield,,리메드
302550,2025.12,annual,0,dividend_yield,,리메드
302550,2026.12,annual,1,dividend_yield,,리메드
302550,2025.03,quarterly,0,dividend_yield,,리메드
302550,2025.06,quarterly,0,dividend_yield,,리메드
302550,2025.09,quarterly,0,dividend_yield,,리메드
302550,2025.12,quarterly,0,dividend_yield,,리메드
302550,2026.03,quarterly,0,dividend_yield,,리메드
302550,2026.06,quarterly,1,dividend_yield,,리메드
302550,2023.12,annual,0,payout_ratio,,리메드
302550,2024.12,annual,0,payout_ratio,,리메드
302550,2025.12,annual,0,payout_ratio,,리메드
302550,2026.12,annual,1,payout_ratio,,리메드
302550,2025.03,quarterly,0,payout_ratio,,리메드
302550,2025.06,quarterly,0,payout_ratio,,리메드
302550,2025.09,quarterly,0,payout_ratio,,리메드
302550,2025.12,quarterly,0,payout_ratio,,리메드
302550,2026.03,quarterly,0,payout_ratio,,리메드
302550,2026.06,quarterly,1,payout_ratio,,리메드
061250,2023.12,annual,0,revenue,1225.0,화일약품
061250,2024.12,annual,0,revenue,1198.0,화일약품
061250,2025.12,annual,0,revenue,1008.0,화일약품
061250,2026.12,annual,1,revenue,,화일약품
061250,2025.03,quarterly,0,revenue,300.0,화일약품
061250,2025.06,quarterly,0,revenue,280.0,화일약품
061250,2025.09,quarterly,0,revenue,243.0,화일약품
061250,2025.12,quarterly,0,revenue,186.0,화일약품
061250,2026.03,quarterly,0,revenue,234.0,화일약품
061250,2026.06,quarterly,1,revenue,,화일약품
061250,2023.12,annual,0,operating_profit,20.0,화일약품
061250,2024.12,annual,0,operating_profit,8.0,화일약품
061250,2025.12,annual,0,operating_profit,-23.0,화일약품
061250,2026.12,annual,1,operating_profit,,화일약품
061250,2025.03,quarterly,0,operating_profit,-12.0,화일약품
061250,2025.06,quarterly,0,operating_profit,1.0,화일약품
061250,2025.09,quarterly,0,operating_profit,2.0,화일약품
061250,2025.12,quarterly,0,operating_profit,-13.0,화일약품
061250,2026.03,quarterly,0,operating_profit,-6.0,화일약품
061250,2026.06,quarterly,1,operating_profit,,화일약품
061250,2023.12,annual,0,net_profit,39.0,화일약품
061250,2024.12,annual,0,net_profit,65.0,화일약품
061250,2025.12,annual,0,net_profit,-2.0,화일약품
061250,2026.12,annual,1,net_profit,,화일약품
061250,2025.03,quarterly,0,net_profit,-7.0,화일약품
061250,2025.06,quarterly,0,net_profit,6.0,화일약품
061250,2025.09,quarterly,0,net_profit,4.0,화일약품
061250,2025.12,quarterly,0,net_profit,-5.0,화일약품
061250,2026.03,quarterly,0,net_profit,6.0,화일약품
061250,2026.06,quarterly,1,net_profit,,화일약품
061250,2023.12,annual,0,op_margin,1.67,화일약품
061250,2024.12,annual,0,op_margin,0.63,화일약품
061250,2025.12,annual,0,op_margin,-2.26,화일약품
061250,2026.12,annual,1,op_margin,,화일약품
061250,2025.03,quarterly,0,op_margin,-4.0,화일약품
061250,2025.06,quarterly,0,op_margin,0.18,화일약품
061250,2025.09,quarterly,0,op_margin,0.68,화일약품
061250,2025.12,quarterly,0,op_margin,-6.98,화일약품
061250,2026.03,quarterly,0,op_margin,-2.41,화일약품
061250,2026.06,quarterly,1,op_margin,,화일약품
061250,2023.12,annual,0,net_margin,3.15,화일약품
061250,2024.12,annual,0,net_margin,5.41,화일약품
061250,2025.12,annual,0,net_margin,-0.23,화일약품
061250,2026.12,annual,1,net_margin,,화일약품
061250,2025.03,quarterly,0,net_margin,-2.19,화일약품
061250,2025.06,quarterly,0,net_margin,1.97,화일약품
061250,2025.09,quarterly,0,net_margin,1.6,화일약품
061250,2025.12,quarterly,0,net_margin,-2.78,화일약품
061250,2026.03,quarterly,0,net_margin,2.47,화일약품
061250,2026.06,quarterly,1,net_margin,,화일약품
061250,2023.12,annual,0,roe,2.21,화일약품
061250,2024.12,annual,0,roe,3.43,화일약품
061250,2025.12,annual,0,roe,-0.11,화일약품
061250,2026.12,annual,1,roe,,화일약품
061250,2025.03,quarterly,0,roe,2.47,화일약품
061250,2025.06,quarterly,0,roe,2.9,화일약품
061250,2025.09,quarterly,0,roe,3.06,화일약품
061250,2025.12,quarterly,0,roe,-0.11,화일약품
061250,2026.03,quarterly,0,roe,0.49,화일약품
061250,2026.06,quarterly,1,roe,,화일약품
061250,2023.12,annual,0,debt_ratio,6.62,화일약품
061250,2024.12,annual,0,debt_ratio,6.0,화일약품
061250,2025.12,annual,0,debt_ratio,3.04,화일약품
061250,2026.12,annual,1,debt_ratio,,화일약품
061250,2025.03,quarterly,0,debt_ratio,6.68,화일약품
061250,2025.06,quarterly,0,debt_ratio,3.8,화일약품
061250,2025.09,quarterly,0,debt_ratio,2.54,화일약품
061250,2025.12,quarterly,0,debt_ratio,3.04,화일약품
061250,2026.03,quarterly,0,debt_ratio,3.01,화일약품
061250,2026.06,quarterly,1,debt_ratio,,화일약품
061250,2023.12,annual,0,quick_ratio,915.38,화일약품
061250,2024.12,annual,0,quick_ratio,736.39,화일약품
061250,2025.12,annual,0,quick_ratio,1419.29,화일약품
061250,2026.12,annual,1,quick_ratio,,화일약품
061250,2025.03,quarterly,0,quick_ratio,660.01,화일약품
061250,2025.06,quarterly,0,quick_ratio,1145.72,화일약품
061250,2025.09,quarterly,0,quick_ratio,1721.35,화일약품
061250,2025.12,quarterly,0,quick_ratio,1419.29,화일약품
061250,2026.03,quarterly,0,quick_ratio,1575.51,화일약품
061250,2026.06,quarterly,1,quick_ratio,,화일약품
061250,2023.12,annual,0,retention,427.07,화일약품
061250,2024.12,annual,0,retention,394.75,화일약품
061250,2025.12,annual,0,retention,382.94,화일약품
061250,2026.12,annual,1,retention,,화일약품
061250,2025.03,quarterly,0,retention,393.2,화일약품
061250,2025.06,quarterly,0,retention,384.06,화일약품
061250,2025.09,quarterly,0,retention,384.09,화일약품
061250,2025.12,quarterly,0,retention,382.94,화일약품
061250,2026.03,quarterly,0,retention,373.66,화일약품
061250,2026.06,quarterly,1,retention,,화일약품
061250,2023.12,annual,0,eps,581.0,화일약품
061250,2024.12,annual,0,eps,864.0,화일약품
061250,2025.12,annual,0,eps,-27.0,화일약품
061250,2026.12,annual,1,eps,,화일약품
061250,2025.03,quarterly,0,eps,-79.0,화일약품
061250,2025.06,quarterly,0,eps,66.0,화일약품
061250,2025.09,quarterly,0,eps,45.0,화일약품
061250,2025.12,quarterly,0,eps,-60.0,화일약품
061250,2026.03,quarterly,0,eps,68.0,화일약품
061250,2026.06,quarterly,1,eps,,화일약품
061250,2023.12,annual,0,per,37.97,화일약품
061250,2024.12,annual,0,per,14.84,화일약품
061250,2025.12,annual,0,per,-416.18,화일약품
061250,2026.12,annual,1,per,,화일약품
061250,2025.03,quarterly,0,per,17.62,화일약품
061250,2025.06,quarterly,0,per,16.95,화일약품
061250,2025.09,quarterly,0,per,16.24,화일약품
061250,2025.12,quarterly,0,per,-416.18,화일약품
061250,2026.03,quarterly,0,per,83.54,화일약품
061250,2026.06,quarterly,1,per,,화일약품
061250,2023.12,annual,0,bps,27176.0,화일약품
061250,2024.12,annual,0,bps,25258.0,화일약품
061250,2025.12,annual,0,bps,24576.0,화일약품
061250,2026.12,annual,1,bps,,화일약품
061250,2025.03,quarterly,0,bps,25155.0,화일약품
061250,2025.06,quarterly,0,bps,24887.0,화일약품
061250,2025.09,quarterly,0,bps,24693.0,화일약품
061250,2025.12,quarterly,0,bps,24576.0,화일약품
061250,2026.03,quarterly,0,bps,24779.0,화일약품
061250,2026.06,quarterly,1,bps,,화일약품
061250,2023.12,annual,0,pbr,0.81,화일약품
061250,2024.12,annual,0,pbr,0.51,화일약품
061250,2025.12,annual,0,pbr,0.47,화일약품
061250,2026.12,annual,1,pbr,,화일약품
061250,2025.03,quarterly,0,pbr,0.41,화일약품
061250,2025.06,quarterly,0,pbr,0.48,화일약품
061250,2025.09,quarterly,0,pbr,0.48,화일약품
061250,2025.12,quarterly,0,pbr,0.47,화일약품
061250,2026.03,quarterly,0,pbr,0.4,화일약품
061250,2026.06,quarterly,1,pbr,,화일약품
061250,2023.12,annual,0,dps,,화일약품
061250,2024.12,annual,0,dps,,화일약품
061250,2025.12,annual,0,dps,,화일약품
061250,2026.12,annual,1,dps,,화일약품
061250,2025.03,quarterly,0,dps,,화일약품
061250,2025.06,quarterly,0,dps,,화일약품
061250,2025.09,quarterly,0,dps,,화일약품
061250,2025.12,quarterly,0,dps,,화일약품
061250,2026.03,quarterly,0,dps,,화일약품
061250,2026.06,quarterly,1,dps,,화일약품
061250,2023.12,annual,0,dividend_yield,,화일약품
061250,2024.12,annual,0,dividend_yield,,화일약품
061250,2025.12,annual,0,dividend_yield,,화일약품
061250,2026.12,annual,1,dividend_yield,,화일약품
061250,2025.03,quarterly,0,dividend_yield,,화일약품
061250,2025.06,quarterly,0,dividend_yield,,화일약품
061250,2025.09,quarterly,0,dividend_yield,,화일약품
061250,2025.12,quarterly,0,dividend_yield,,화일약품
061250,2026.03,quarterly,0,dividend_yield,,화일약품
061250,2026.06,quarterly,1,dividend_yield,,화일약품
061250,2023.12,annual,0,payout_ratio,,화일약품
061250,2024.12,annual,0,payout_ratio,,화일약품
061250,2025.12,annual,0,payout_ratio,,화일약품
