ticker,period,period_type,is_estimate,metric,value,name,sector
011930,2026.12,annual,1,op_margin,3.57,신성이엔지,태양광
011930,2024.12,quarterly,0,op_margin,3.94,신성이엔지,태양광
011930,2025.03,quarterly,0,op_margin,-4.5,신성이엔지,태양광
011930,2025.06,quarterly,0,op_margin,2.4,신성이엔지,태양광
011930,2025.09,quarterly,0,op_margin,0.16,신성이엔지,태양광
011930,2025.12,quarterly,0,op_margin,1.91,신성이엔지,태양광
011930,2026.03,quarterly,1,op_margin,2.44,신성이엔지,태양광
011930,2023.12,annual,0,net_margin,2.65,신성이엔지,태양광
011930,2024.12,annual,0,net_margin,-2.4,신성이엔지,태양광
011930,2025.12,annual,0,net_margin,-1.44,신성이엔지,태양광
011930,2026.12,annual,1,net_margin,3.0,신성이엔지,태양광
011930,2024.12,quarterly,0,net_margin,-1.05,신성이엔지,태양광
011930,2025.03,quarterly,0,net_margin,-5.95,신성이엔지,태양광
011930,2025.06,quarterly,0,net_margin,0.03,신성이엔지,태양광
011930,2025.09,quarterly,0,net_margin,-2.25,신성이엔지,태양광
011930,2025.12,quarterly,0,net_margin,1.47,신성이엔지,태양광
011930,2026.03,quarterly,1,net_margin,,신성이엔지,태양광
011930,2023.12,annual,0,roe,7.14,신성이엔지,태양광
011930,2024.12,annual,0,roe,-5.85,신성이엔지,태양광
011930,2025.12,annual,0,roe,-2.97,신성이엔지,태양광
011930,2026.12,annual,1,roe,8.41,신성이엔지,태양광
011930,2024.12,quarterly,0,roe,-5.85,신성이엔지,태양광
011930,2025.03,quarterly,0,roe,-10.12,신성이엔지,태양광
011930,2025.06,quarterly,0,roe,-7.51,신성이엔지,태양광
011930,2025.09,quarterly,0,roe,-4.93,신성이엔지,태양광
011930,2025.12,quarterly,0,roe,-2.97,신성이엔지,태양광
011930,2026.03,quarterly,1,roe,,신성이엔지,태양광
011930,2023.12,annual,0,debt_ratio,142.27,신성이엔지,태양광
011930,2024.12,annual,0,debt_ratio,154.8,신성이엔지,태양광
011930,2025.12,annual,0,debt_ratio,157.46,신성이엔지,태양광
011930,2026.12,annual,1,debt_ratio,,신성이엔지,태양광
011930,2024.12,quarterly,0,debt_ratio,154.8,신성이엔지,태양광
011930,2025.03,quarterly,0,debt_ratio,161.29,신성이엔지,태양광
011930,2025.06,quarterly,0,debt_ratio,146.57,신성이엔지,태양광
011930,2025.09,quarterly,0,debt_ratio,142.76,신성이엔지,태양광
011930,2025.12,quarterly,0,debt_ratio,157.46,신성이엔지,태양광
011930,2026.03,quarterly,1,debt_ratio,,신성이엔지,태양광
011930,2023.12,annual,0,quick_ratio,67.26,신성이엔지,태양광
011930,2024.12,annual,0,quick_ratio,60.65,신성이엔지,태양광
011930,2025.12,annual,0,quick_ratio,57.53,신성이엔지,태양광
011930,2026.12,annual,1,quick_ratio,,신성이엔지,태양광
011930,2024.12,quarterly,0,quick_ratio,60.65,신성이엔지,태양광
011930,2025.03,quarterly,0,quick_ratio,51.99,신성이엔지,태양광
011930,2025.06,quarterly,0,quick_ratio,51.83,신성이엔지,태양광
011930,2025.09,quarterly,0,quick_ratio,46.58,신성이엔지,태양광
011930,2025.12,quarterly,0,quick_ratio,57.53,신성이엔지,태양광
011930,2026.03,quarterly,1,quick_ratio,,신성이엔지,태양광
011930,2023.12,annual,0,retention,139.11,신성이엔지,태양광
011930,2024.12,annual,0,retention,125.45,신성이엔지,태양광
011930,2025.12,annual,0,retention,118.64,신성이엔지,태양광
011930,2026.12,annual,1,retention,,신성이엔지,태양광
011930,2024.12,quarterly,0,retention,125.45,신성이엔지,태양광
011930,2025.03,quarterly,0,retention,118.65,신성이엔지,태양광
011930,2025.06,quarterly,0,retention,118.85,신성이엔지,태양광
011930,2025.09,quarterly,0,retention,115.61,신성이엔지,태양광
011930,2025.12,quarterly,0,retention,118.64,신성이엔지,태양광
011930,2026.03,quarterly,1,retention,,신성이엔지,태양광
011930,2023.12,annual,0,eps,79.0,신성이엔지,태양광
011930,2024.12,annual,0,eps,-68.0,신성이엔지,태양광
011930,2025.12,annual,0,eps,-34.0,신성이엔지,태양광
011930,2026.12,annual,1,eps,102.0,신성이엔지,태양광
011930,2024.12,quarterly,0,eps,-10.0,신성이엔지,태양광
011930,2025.03,quarterly,0,eps,-34.0,신성이엔지,태양광
011930,2025.06,quarterly,0,eps,1.0,신성이엔지,태양광
011930,2025.09,quarterly,0,eps,-16.0,신성이엔지,태양광
011930,2025.12,quarterly,0,eps,15.0,신성이엔지,태양광
011930,2026.03,quarterly,1,eps,19.0,신성이엔지,태양광
011930,2023.12,annual,0,per,25.88,신성이엔지,태양광
011930,2024.12,annual,0,per,-17.12,신성이엔지,태양광
011930,2025.12,annual,0,per,-46.77,신성이엔지,태양광
011930,2026.12,annual,1,per,38.97,신성이엔지,태양광
011930,2024.12,quarterly,0,per,-17.12,신성이엔지,태양광
011930,2025.03,quarterly,0,per,-9.43,신성이엔지,태양광
011930,2025.06,quarterly,0,per,-16.39,신성이엔지,태양광
011930,2025.09,quarterly,0,per,-29.12,신성이엔지,태양광
011930,2025.12,quarterly,0,per,-46.77,신성이엔지,태양광
011930,2026.03,quarterly,1,per,205.59,신성이엔지,태양광
011930,2023.12,annual,0,bps,1195.0,신성이엔지,태양광
011930,2024.12,annual,0,bps,1170.0,신성이엔지,태양광
011930,2025.12,annual,0,bps,1147.0,신성이엔지,태양광
011930,2026.12,annual,1,bps,1318.0,신성이엔지,태양광
011930,2024.12,quarterly,0,bps,1170.0,신성이엔지,태양광
011930,2025.03,quarterly,0,bps,1108.0,신성이엔지,태양광
011930,2025.06,quarterly,0,bps,1168.0,신성이엔지,태양광
011930,2025.09,quarterly,0,bps,1259.0,신성이엔지,태양광
011930,2025.12,quarterly,0,bps,1147.0,신성이엔지,태양광
011930,2026.03,quarterly,1,bps,,신성이엔지,태양광
011930,2023.12,annual,0,pbr,1.71,신성이엔지,태양광
011930,2024.12,annual,0,pbr,1.0,신성이엔지,태양광
011930,2025.12,annual,0,pbr,1.39,신성이엔지,태양광
011930,2026.12,annual,1,pbr,3.03,신성이엔지,태양광
011930,2024.12,quarterly,0,pbr,1.0,신성이엔지,태양광
011930,2025.03,quarterly,0,pbr,1.02,신성이엔지,태양광
011930,2025.06,quarterly,0,pbr,1.25,신성이엔지,태양광
011930,2025.09,quarterly,0,pbr,1.37,신성이엔지,태양광
011930,2025.12,quarterly,0,pbr,1.39,신성이엔지,태양광
011930,2026.03,quarterly,1,pbr,,신성이엔지,태양광
011930,2023.12,annual,0,dps,,신성이엔지,태양광
011930,2024.12,annual,0,dps,,신성이엔지,태양광
011930,2025.12,annual,0,dps,,신성이엔지,태양광
011930,2026.12,annual,1,dps,,신성이엔지,태양광
011930,2024.12,quarterly,0,dps,,신성이엔지,태양광
011930,2025.03,quarterly,0,dps,,신성이엔지,태양광
011930,2025.06,quarterly,0,dps,,신성이엔지,태양광
011930,2025.09,quarterly,0,dps,,신성이엔지,태양광
011930,2025.12,quarterly,0,dps,,신성이엔지,태양광
011930,2026.03,quarterly,1,dps,,신성이엔지,태양광
011930,2023.12,annual,0,dividend_yield,,신성이엔지,태양광
011930,2024.12,annual,0,dividend_yield,,신성이엔지,태양광
011930,2025.12,annual,0,dividend_yield,,신성이엔지,태양광
011930,2026.12,annual,1,dividend_yield,,신성이엔지,태양광
011930,2024.12,quarterly,0,dividend_yield,,신성이엔지,태양광
011930,2025.03,quarterly,0,dividend_yield,,신성이엔지,태양광
011930,2025.06,quarterly,0,dividend_yield,,신성이엔지,태양광
011930,2025.09,quarterly,0,dividend_yield,,신성이엔지,태양광
011930,2025.12,quarterly,0,dividend_yield,,신성이엔지,태양광
011930,2026.03,quarterly,1,dividend_yield,,신성이엔지,태양광
011930,2023.12,annual,0,payout_ratio,,신성이엔지,태양광
011930,2024.12,annual,0,payout_ratio,,신성이엔지,태양광
011930,2025.12,annual,0,payout_ratio,,신성이엔지,태양광
011930,2026.12,annual,1,payout_ratio,,신성이엔지,태양광
011930,2024.12,quarterly,0,payout_ratio,,신성이엔지,태양광
011930,2025.03,quarterly,0,payout_ratio,,신성이엔지,태양광
011930,2025.06,quarterly,0,payout_ratio,,신성이엔지,태양광
011930,2025.09,quarterly,0,payout_ratio,,신성이엔지,태양광
011930,2025.12,quarterly,0,payout_ratio,,신성이엔지,태양광
011930,2026.03,quarterly,1,payout_ratio,,신성이엔지,태양광
112610,2023.12,annual,0,revenue,15202.0,씨에스윈드,풍력
112610,2024.12,annual,0,revenue,30725.0,씨에스윈드,풍력
112610,2025.12,annual,0,revenue,29316.0,씨에스윈드,풍력
112610,2026.12,annual,1,revenue,29133.0,씨에스윈드,풍력
112610,2024.12,quarterly,0,revenue,6725.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,revenue,9019.0,씨에스윈드,풍력
112610,2025.06,quarterly,0,revenue,6500.0,씨에스윈드,풍력
112610,2025.09,quarterly,0,revenue,5970.0,씨에스윈드,풍력
112610,2025.12,quarterly,0,revenue,7827.0,씨에스윈드,풍력
112610,2026.03,quarterly,1,revenue,7210.0,씨에스윈드,풍력
112610,2023.12,annual,0,operating_profit,1042.0,씨에스윈드,풍력
112610,2024.12,annual,0,operating_profit,2555.0,씨에스윈드,풍력
112610,2025.12,annual,0,operating_profit,3203.0,씨에스윈드,풍력
112610,2026.12,annual,1,operating_profit,3074.0,씨에스윈드,풍력
112610,2024.12,quarterly,0,operating_profit,351.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,operating_profit,1252.0,씨에스윈드,풍력
112610,2025.06,quarterly,0,operating_profit,593.0,씨에스윈드,풍력
112610,2025.09,quarterly,0,operating_profit,657.0,씨에스윈드,풍력
112610,2025.12,quarterly,0,operating_profit,702.0,씨에스윈드,풍력
112610,2026.03,quarterly,1,operating_profit,751.0,씨에스윈드,풍력
112610,2023.12,annual,0,net_profit,184.0,씨에스윈드,풍력
112610,2024.12,annual,0,net_profit,1437.0,씨에스윈드,풍력
112610,2025.12,annual,0,net_profit,401.0,씨에스윈드,풍력
112610,2026.12,annual,1,net_profit,1921.0,씨에스윈드,풍력
112610,2024.12,quarterly,0,net_profit,102.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,net_profit,954.0,씨에스윈드,풍력
112610,2025.06,quarterly,0,net_profit,389.0,씨에스윈드,풍력
112610,2025.09,quarterly,0,net_profit,579.0,씨에스윈드,풍력
112610,2025.12,quarterly,0,net_profit,-1522.0,씨에스윈드,풍력
112610,2026.03,quarterly,1,net_profit,396.0,씨에스윈드,풍력
112610,2023.12,annual,0,op_margin,6.85,씨에스윈드,풍력
112610,2024.12,annual,0,op_margin,8.31,씨에스윈드,풍력
112610,2025.12,annual,0,op_margin,10.93,씨에스윈드,풍력
112610,2026.12,annual,1,op_margin,10.55,씨에스윈드,풍력
112610,2024.12,quarterly,0,op_margin,5.22,씨에스윈드,풍력
112610,2025.03,quarterly,0,op_margin,13.88,씨에스윈드,풍력
112610,2025.06,quarterly,0,op_margin,9.12,씨에스윈드,풍력
112610,2025.09,quarterly,0,op_margin,11.0,씨에스윈드,풍력
112610,2025.12,quarterly,0,op_margin,8.96,씨에스윈드,풍력
112610,2026.03,quarterly,1,op_margin,10.42,씨에스윈드,풍력
112610,2023.12,annual,0,net_margin,1.21,씨에스윈드,풍력
112610,2024.12,annual,0,net_margin,4.68,씨에스윈드,풍력
112610,2025.12,annual,0,net_margin,1.37,씨에스윈드,풍력
112610,2026.12,annual,1,net_margin,6.59,씨에스윈드,풍력
112610,2024.12,quarterly,0,net_margin,1.52,씨에스윈드,풍력
112610,2025.03,quarterly,0,net_margin,10.58,씨에스윈드,풍력
112610,2025.06,quarterly,0,net_margin,5.99,씨에스윈드,풍력
112610,2025.09,quarterly,0,net_margin,9.7,씨에스윈드,풍력
112610,2025.12,quarterly,0,net_margin,-19.44,씨에스윈드,풍력
112610,2026.03,quarterly,1,net_margin,5.49,씨에스윈드,풍력
112610,2023.12,annual,0,roe,2.18,씨에스윈드,풍력
112610,2024.12,annual,0,roe,13.92,씨에스윈드,풍력
112610,2025.12,annual,0,roe,3.02,씨에스윈드,풍력
112610,2026.12,annual,1,roe,15.34,씨에스윈드,풍력
112610,2024.12,quarterly,0,roe,13.92,씨에스윈드,풍력
112610,2025.03,quarterly,0,roe,27.01,씨에스윈드,풍력
112610,2025.06,quarterly,0,roe,19.82,씨에스윈드,풍력
112610,2025.09,quarterly,0,roe,16.82,씨에스윈드,풍력
112610,2025.12,quarterly,0,roe,3.02,씨에스윈드,풍력
112610,2026.03,quarterly,1,roe,,씨에스윈드,풍력
112610,2023.12,annual,0,debt_ratio,203.98,씨에스윈드,풍력
112610,2024.12,annual,0,debt_ratio,200.72,씨에스윈드,풍력
112610,2025.12,annual,0,debt_ratio,167.68,씨에스윈드,풍력
112610,2026.12,annual,1,debt_ratio,,씨에스윈드,풍력
112610,2024.12,quarterly,0,debt_ratio,200.72,씨에스윈드,풍력
112610,2025.03,quarterly,0,debt_ratio,185.48,씨에스윈드,풍력
112610,2025.06,quarterly,0,debt_ratio,168.36,씨에스윈드,풍력
112610,2025.09,quarterly,0,debt_ratio,154.27,씨에스윈드,풍력
112610,2025.12,quarterly,0,debt_ratio,167.68,씨에스윈드,풍력
112610,2026.03,quarterly,1,debt_ratio,,씨에스윈드,풍력
112610,2023.12,annual,0,quick_ratio,53.83,씨에스윈드,풍력
112610,2024.12,annual,0,quick_ratio,79.09,씨에스윈드,풍력
112610,2025.12,annual,0,quick_ratio,101.06,씨에스윈드,풍력
112610,2026.12,annual,1,quick_ratio,,씨에스윈드,풍력
112610,2024.12,quarterly,0,quick_ratio,79.09,씨에스윈드,풍력
112610,2025.03,quarterly,0,quick_ratio,92.38,씨에스윈드,풍력
112610,2025.06,quarterly,0,quick_ratio,88.63,씨에스윈드,풍력
112610,2025.09,quarterly,0,quick_ratio,89.39,씨에스윈드,풍력
112610,2025.12,quarterly,0,quick_ratio,101.06,씨에스윈드,풍력
112610,2026.03,quarterly,1,quick_ratio,,씨에스윈드,풍력
112610,2023.12,annual,0,retention,4040.97,씨에스윈드,풍력
112610,2024.12,annual,0,retention,4820.32,씨에스윈드,풍력
112610,2025.12,annual,0,retention,4762.48,씨에스윈드,풍력
112610,2026.12,annual,1,retention,,씨에스윈드,풍력
112610,2024.12,quarterly,0,retention,4820.32,씨에스윈드,풍력
112610,2025.03,quarterly,0,retention,5047.61,씨에스윈드,풍력
112610,2025.06,quarterly,0,retention,5228.4,씨에스윈드,풍력
112610,2025.09,quarterly,0,retention,5493.56,씨에스윈드,풍력
112610,2025.12,quarterly,0,retention,4762.48,씨에스윈드,풍력
112610,2026.03,quarterly,1,retention,,씨에스윈드,풍력
112610,2023.12,annual,0,eps,460.0,씨에스윈드,풍력
112610,2024.12,annual,0,eps,3374.0,씨에스윈드,풍력
112610,2025.12,annual,0,eps,823.0,씨에스윈드,풍력
112610,2026.12,annual,1,eps,4474.0,씨에스윈드,풍력
112610,2024.12,quarterly,0,eps,238.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,eps,2250.0,씨에스윈드,풍력
112610,2025.06,quarterly,0,eps,904.0,씨에스윈드,풍력
112610,2025.09,quarterly,0,eps,1326.0,씨에스윈드,풍력
112610,2025.12,quarterly,0,eps,-3657.0,씨에스윈드,풍력
112610,2026.03,quarterly,1,eps,1068.0,씨에스윈드,풍력
112610,2023.12,annual,0,per,152.75,씨에스윈드,풍력
112610,2024.12,annual,0,per,12.42,씨에스윈드,풍력
112610,2025.12,annual,0,per,50.55,씨에스윈드,풍력
112610,2026.12,annual,1,per,15.38,씨에스윈드,풍력
112610,2024.12,quarterly,0,per,12.42,씨에스윈드,풍력
112610,2025.03,quarterly,0,per,5.11,씨에스윈드,풍력
112610,2025.06,quarterly,0,per,9.15,씨에스윈드,풍력
112610,2025.09,quarterly,0,per,8.88,씨에스윈드,풍력
112610,2025.12,quarterly,0,per,50.55,씨에스윈드,풍력
112610,2026.03,quarterly,1,per,64.39,씨에스윈드,풍력
112610,2023.12,annual,0,bps,21635.0,씨에스윈드,풍력
112610,2024.12,annual,0,bps,27720.0,씨에스윈드,풍력
112610,2025.12,annual,0,bps,27826.0,씨에스윈드,풍력
112610,2026.12,annual,1,bps,31535.0,씨에스윈드,풍력
112610,2024.12,quarterly,0,bps,27720.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,bps,29230.0,씨에스윈드,풍력
112610,2025.06,quarterly,0,bps,28811.0,씨에스윈드,풍력
112610,2025.09,quarterly,0,bps,31028.0,씨에스윈드,풍력
112610,2025.12,quarterly,0,bps,27826.0,씨에스윈드,풍력
112610,2026.03,quarterly,1,bps,,씨에스윈드,풍력
112610,2023.12,annual,0,pbr,3.24,씨에스윈드,풍력
112610,2024.12,annual,0,pbr,1.51,씨에스윈드,풍력
112610,2025.12,annual,0,pbr,1.5,씨에스윈드,풍력
112610,2026.12,annual,1,pbr,2.18,씨에스윈드,풍력
112610,2024.12,quarterly,0,pbr,1.51,씨에스윈드,풍력
112610,2025.03,quarterly,0,pbr,1.16,씨에스윈드,풍력
112610,2025.06,quarterly,0,pbr,1.63,씨에스윈드,풍력
112610,2025.09,quarterly,0,pbr,1.35,씨에스윈드,풍력
112610,2025.12,quarterly,0,pbr,1.5,씨에스윈드,풍력
112610,2026.03,quarterly,1,pbr,,씨에스윈드,풍력
112610,2023.12,annual,0,dps,500.0,씨에스윈드,풍력
112610,2024.12,annual,0,dps,1000.0,씨에스윈드,풍력
112610,2025.12,annual,0,dps,1000.0,씨에스윈드,풍력
112610,2026.12,annual,1,dps,1000.0,씨에스윈드,풍력
112610,2024.12,quarterly,0,dps,1000.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,dps,,씨에스윈드,풍력
112610,2025.06,quarterly,0,dps,,씨에스윈드,풍력
112610,2025.09,quarterly,0,dps,,씨에스윈드,풍력
112610,2025.12,quarterly,0,dps,1000.0,씨에스윈드,풍력
112610,2026.03,quarterly,1,dps,,씨에스윈드,풍력
112610,2023.12,annual,0,dividend_yield,0.71,씨에스윈드,풍력
112610,2024.12,annual,0,dividend_yield,2.39,씨에스윈드,풍력
112610,2025.12,annual,0,dividend_yield,2.4,씨에스윈드,풍력
112610,2026.12,annual,1,dividend_yield,,씨에스윈드,풍력
112610,2024.12,quarterly,0,dividend_yield,2.39,씨에스윈드,풍력
112610,2025.03,quarterly,0,dividend_yield,,씨에스윈드,풍력
112610,2025.06,quarterly,0,dividend_yield,,씨에스윈드,풍력
112610,2025.09,quarterly,0,dividend_yield,,씨에스윈드,풍력
112610,2025.12,quarterly,0,dividend_yield,2.4,씨에스윈드,풍력
112610,2026.03,quarterly,1,dividend_yield,,씨에스윈드,풍력
112610,2023.12,annual,0,payout_ratio,106.88,씨에스윈드,풍력
112610,2024.12,annual,0,payout_ratio,29.12,씨에스윈드,풍력
112610,2025.12,annual,0,payout_ratio,119.41,씨에스윈드,풍력
112610,2026.12,annual,1,payout_ratio,,씨에스윈드,풍력
112610,2024.12,quarterly,0,payout_ratio,413.0,씨에스윈드,풍력
112610,2025.03,quarterly,0,payout_ratio,,씨에스윈드,풍력
112610,2025.06,quarterly,0,payout_ratio,,씨에스윈드,풍력
112610,2025.09,quarterly,0,payout_ratio,,씨에스윈드,풍력
112610,2025.12,quarterly,0,payout_ratio,-26.87,씨에스윈드,풍력
112610,2026.03,quarterly,1,payout_ratio,,씨에스윈드,풍력
100130,2023.12,annual,0,revenue,1786.0,동국S&C,풍력
100130,2024.12,annual,0,revenue,1658.0,동국S&C,풍력
100130,2025.12,annual,0,revenue,1197.0,동국S&C,풍력
100130,2026.12,annual,1,revenue,,동국S&C,풍력
100130,2024.12,quarterly,0,revenue,291.0,동국S&C,풍력
100130,2025.03,quarterly,0,revenue,451.0,동국S&C,풍력
100130,2025.06,quarterly,0,revenue,324.0,동국S&C,풍력
100130,2025.09,quarterly,0,revenue,326.0,동국S&C,풍력
100130,2025.12,quarterly,0,revenue,95.0,동국S&C,풍력
100130,2026.03,quarterly,1,revenue,,동국S&C,풍력
100130,2023.12,annual,0,operating_profit,-353.0,동국S&C,풍력
100130,2024.12,annual,0,operating_profit,-55.0,동국S&C,풍력
100130,2025.12,annual,0,operating_profit,69.0,동국S&C,풍력
100130,2026.12,annual,1,operating_profit,,동국S&C,풍력
100130,2024.12,quarterly,0,operating_profit,-130.0,동국S&C,풍력
100130,2025.03,quarterly,0,operating_profit,63.0,동국S&C,풍력
100130,2025.06,quarterly,0,operating_profit,40.0,동국S&C,풍력
100130,2025.09,quarterly,0,operating_profit,-2.0,동국S&C,풍력
100130,2025.12,quarterly,0,operating_profit,-32.0,동국S&C,풍력
100130,2026.03,quarterly,1,operating_profit,,동국S&C,풍력
100130,2023.12,annual,0,net_profit,-303.0,동국S&C,풍력
100130,2024.12,annual,0,net_profit,-398.0,동국S&C,풍력
100130,2025.12,annual,0,net_profit,-17.0,동국S&C,풍력
100130,2026.12,annual,1,net_profit,,동국S&C,풍력
100130,2024.12,quarterly,0,net_profit,-424.0,동국S&C,풍력
100130,2025.03,quarterly,0,net_profit,40.0,동국S&C,풍력
100130,2025.06,quarterly,0,net_profit,-48.0,동국S&C,풍력
100130,2025.09,quarterly,0,net_profit,10.0,동국S&C,풍력
100130,2025.12,quarterly,0,net_profit,-19.0,동국S&C,풍력
100130,2026.03,quarterly,1,net_profit,,동국S&C,풍력
100130,2023.12,annual,0,op_margin,-19.75,동국S&C,풍력
100130,2024.12,annual,0,op_margin,-3.34,동국S&C,풍력
100130,2025.12,annual,0,op_margin,5.8,동국S&C,풍력
100130,2026.12,annual,1,op_margin,,동국S&C,풍력
100130,2024.12,quarterly,0,op_margin,-44.58,동국S&C,풍력
100130,2025.03,quarterly,0,op_margin,14.03,동국S&C,풍력
100130,2025.06,quarterly,0,op_margin,12.42,동국S&C,풍력
100130,2025.09,quarterly,0,op_margin,-0.58,동국S&C,풍력
100130,2025.12,quarterly,0,op_margin,-33.82,동국S&C,풍력
100130,2026.03,quarterly,1,op_margin,,동국S&C,풍력
100130,2023.12,annual,0,net_margin,-16.95,동국S&C,풍력
100130,2024.12,annual,0,net_margin,-23.99,동국S&C,풍력
100130,2025.12,annual,0,net_margin,-1.4,동국S&C,풍력
100130,2026.12,annual,1,net_margin,,동국S&C,풍력
100130,2024.12,quarterly,0,net_margin,-145.67,동국S&C,풍력
100130,2025.03,quarterly,0,net_margin,8.85,동국S&C,풍력
100130,2025.06,quarterly,0,net_margin,-14.79,동국S&C,풍력
100130,2025.09,quarterly,0,net_margin,3.18,동국S&C,풍력
100130,2025.12,quarterly,0,net_margin,-19.95,동국S&C,풍력
100130,2026.03,quarterly,1,net_margin,,동국S&C,풍력
100130,2023.12,annual,0,roe,-12.43,동국S&C,풍력
100130,2024.12,annual,0,roe,-19.37,동국S&C,풍력
100130,2025.12,annual,0,roe,-0.9,동국S&C,풍력
100130,2026.12,annual,1,roe,,동국S&C,풍력
100130,2024.12,quarterly,0,roe,-19.37,동국S&C,풍력
100130,2025.03,quarterly,0,roe,-15.55,동국S&C,풍력
100130,2025.06,quarterly,0,roe,-19.37,동국S&C,풍력
100130,2025.09,quarterly,0,roe,-19.91,동국S&C,풍력
100130,2025.12,quarterly,0,roe,-0.9,동국S&C,풍력
100130,2026.03,quarterly,1,roe,,동국S&C,풍력
100130,2023.12,annual,0,debt_ratio,89.54,동국S&C,풍력
100130,2024.12,annual,0,debt_ratio,65.8,동국S&C,풍력
100130,2025.12,annual,0,debt_ratio,38.08,동국S&C,풍력
100130,2026.12,annual,1,debt_ratio,,동국S&C,풍력
100130,2024.12,quarterly,0,debt_ratio,65.8,동국S&C,풍력
100130,2025.03,quarterly,0,debt_ratio,65.3,동국S&C,풍력
100130,2025.06,quarterly,0,debt_ratio,58.44,동국S&C,풍력
100130,2025.09,quarterly,0,debt_ratio,45.97,동국S&C,풍력
100130,2025.12,quarterly,0,debt_ratio,38.08,동국S&C,풍력
100130,2026.03,quarterly,1,debt_ratio,,동국S&C,풍력
100130,2023.12,annual,0,quick_ratio,68.24,동국S&C,풍력
100130,2024.12,annual,0,quick_ratio,77.19,동국S&C,풍력
100130,2025.12,annual,0,quick_ratio,96.22,동국S&C,풍력
100130,2026.12,annual,1,quick_ratio,,동국S&C,풍력
100130,2024.12,quarterly,0,quick_ratio,77.19,동국S&C,풍력
100130,2025.03,quarterly,0,quick_ratio,91.29,동국S&C,풍력
100130,2025.06,quarterly,0,quick_ratio,100.91,동국S&C,풍력
100130,2025.09,quarterly,0,quick_ratio,108.48,동국S&C,풍력
100130,2025.12,quarterly,0,quick_ratio,96.22,동국S&C,풍력
100130,2026.03,quarterly,1,quick_ratio,,동국S&C,풍력
100130,2023.12,annual,0,retention,722.13,동국S&C,풍력
100130,2024.12,annual,0,retention,580.1,동국S&C,풍력
100130,2025.12,annual,0,retention,574.51,동국S&C,풍력
100130,2026.12,annual,1,retention,,동국S&C,풍력
100130,2024.12,quarterly,0,retention,580.1,동국S&C,풍력
100130,2025.03,quarterly,0,retention,594.05,동국S&C,풍력
100130,2025.06,quarterly,0,retention,577.25,동국S&C,풍력
100130,2025.09,quarterly,0,retention,580.87,동국S&C,풍력
100130,2025.12,quarterly,0,retention,574.51,동국S&C,풍력
100130,2026.03,quarterly,1,retention,,동국S&C,풍력
100130,2023.12,annual,0,eps,-529.0,동국S&C,풍력
100130,2024.12,annual,0,eps,-704.0,동국S&C,풍력
100130,2025.12,annual,0,eps,-29.0,동국S&C,풍력
100130,2026.12,annual,1,eps,,동국S&C,풍력
100130,2024.12,quarterly,0,eps,-730.0,동국S&C,풍력
100130,2025.03,quarterly,0,eps,70.0,동국S&C,풍력
100130,2025.06,quarterly,0,eps,-84.0,동국S&C,풍력
100130,2025.09,quarterly,0,eps,18.0,동국S&C,풍력
100130,2025.12,quarterly,0,eps,-33.0,동국S&C,풍력
100130,2026.03,quarterly,1,eps,,동국S&C,풍력
100130,2023.12,annual,0,per,-5.84,동국S&C,풍력
100130,2024.12,annual,0,per,-3.44,동국S&C,풍력
100130,2025.12,annual,0,per,-69.77,동국S&C,풍력
100130,2026.12,annual,1,per,,동국S&C,풍력
100130,2024.12,quarterly,0,per,-3.44,동국S&C,풍력
100130,2025.03,quarterly,0,per,-3.57,동국S&C,풍력
100130,2025.06,quarterly,0,per,-4.11,동국S&C,풍력
100130,2025.09,quarterly,0,per,-3.2,동국S&C,풍력
100130,2025.12,quarterly,0,per,-69.77,동국S&C,풍력
100130,2026.03,quarterly,1,per,,동국S&C,풍력
100130,2023.12,annual,0,bps,4087.0,동국S&C,풍력
100130,2024.12,annual,0,bps,3363.0,동국S&C,풍력
100130,2025.12,annual,0,bps,3331.0,동국S&C,풍력
100130,2026.12,annual,1,bps,,동국S&C,풍력
100130,2024.12,quarterly,0,bps,3363.0,동국S&C,풍력
100130,2025.03,quarterly,0,bps,3435.0,동국S&C,풍력
100130,2025.06,quarterly,0,bps,3346.0,동국S&C,풍력
100130,2025.09,quarterly,0,bps,3366.0,동국S&C,풍력
100130,2025.12,quarterly,0,bps,3331.0,동국S&C,풍력
100130,2026.03,quarterly,1,bps,,동국S&C,풍력
100130,2023.12,annual,0,pbr,0.75,동국S&C,풍력
100130,2024.12,annual,0,pbr,0.72,동국S&C,풍력
100130,2025.12,annual,0,pbr,0.61,동국S&C,풍력
100130,2026.12,annual,1,pbr,,동국S&C,풍력
100130,2024.12,quarterly,0,pbr,0.72,동국S&C,풍력
100130,2025.03,quarterly,0,pbr,0.59,동국S&C,풍력
100130,2025.06,quarterly,0,pbr,0.86,동국S&C,풍력
100130,2025.09,quarterly,0,pbr,0.69,동국S&C,풍력
100130,2025.12,quarterly,0,pbr,0.61,동국S&C,풍력
100130,2026.03,quarterly,1,pbr,,동국S&C,풍력
