ticker,name,updated,actual_period,est_period,q_period,q_est_period,per,pbr,eps,bps,roe,op_margin,net_margin,dividend_yield,payout_ratio,debt_ratio,revenue,operating_profit,net_profit,per_est,pbr_est,eps_est,bps_est,roe_est,op_margin_est,net_margin_est,dividend_yield_est,payout_ratio_est,debt_ratio_est,revenue_est,operating_profit_est,net_profit_est,per_q,pbr_q,eps_q,bps_q,roe_q,op_margin_q,net_margin_q,dividend_yield_q,payout_ratio_q,debt_ratio_q,revenue_q,operating_profit_q,net_profit_q,per_q_est,pbr_q_est,eps_q_est,bps_q_est,roe_q_est,op_margin_q_est,net_margin_q_est,dividend_yield_q_est,payout_ratio_q_est,debt_ratio_q_est,revenue_q_est,operating_profit_q_est,net_profit_q_est
270660,에브리봇,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-22.79,4.72,-1016.0,4906.0,-19.47,-9.3,-37.1,,,75.54,344.0,-32.0,-127.0,,,,,,,,,,,,,,-22.79,4.72,-687.0,4906.0,-19.47,-5.79,-65.84,,,75.54,131.0,-8.0,-86.0,,,,,,,,,,,,,
317870,엔바이오니아,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-10.44,3.25,-1093.0,3508.0,-27.16,-43.57,-78.8,,,131.17,143.0,-62.0,-113.0,,,,,,,,,,,,,,-10.44,3.25,-863.0,3508.0,-27.16,-45.98,-181.75,,,131.17,45.0,-21.0,-82.0,,,,,,,,,,,,,
037070,파세코,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,42.85,1.85,185.0,4285.0,4.39,1.97,2.2,1.89,80.94,29.42,1679.0,33.0,37.0,,,,,,,,,,,,,,42.85,1.85,-98.0,4285.0,4.39,-5.02,-6.58,1.89,-153.37,29.42,297.0,-15.0,-20.0,,,,,,,,,,,,,
065350,신성델타테크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,71.76,6.26,790.0,9059.0,9.51,2.93,2.56,0.21,15.19,161.32,9454.0,277.0,242.0,,,,,,,,,,,,,,71.76,6.26,338.0,9059.0,9.51,2.25,3.75,0.21,35.47,161.32,2468.0,56.0,93.0,,,,,,,,,,,,,
044340,위닉스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.48,0.61,-1026.0,9240.0,-11.63,-16.42,-4.96,1.78,-8.62,233.9,3695.0,-607.0,-183.0,,,,,,,,,,,,,,-5.48,0.61,-2255.0,9240.0,-11.63,-49.25,-51.0,1.78,-3.92,233.9,790.0,-389.0,-403.0,,,,,,,,,,,,,
014470,부방,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,36.53,0.44,39.0,3207.0,1.37,0.55,0.73,,,45.12,3195.0,18.0,23.0,,,,,,,,,,,,,,36.53,0.44,-1.0,3207.0,1.37,0.67,-0.06,,,45.12,695.0,5.0,-0.0,,,,,,,,,,,,,
042600,새로닉스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.65,1.62,-2540.0,7276.0,-29.94,-1.6,-19.44,,,130.28,1649.0,-26.0,-321.0,,,,,,,,,,,,,,-4.65,1.62,1600.0,7276.0,-29.94,-0.18,58.67,,,130.28,345.0,-1.0,202.0,,,,,,,,,,,,,
407400,꿈비,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-8.23,1.53,-619.0,3316.0,-21.28,-4.92,-17.45,,,81.24,864.0,-42.0,-151.0,,,,,,,,,,,,,,-8.23,1.53,-280.0,3316.0,-21.28,-4.02,-32.8,,,81.24,318.0,-13.0,-104.0,,,,,,,,,,,,,
021240,코웨이,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.15,1.7,8558.0,51065.0,18.14,17.7,12.44,2.25,22.22,93.71,49636.0,8787.0,6175.0,8.85,1.45,9702.0,59269.0,17.71,17.67,12.38,,,,55516.0,9807.0,6876.0,10.15,1.7,2048.0,51065.0,18.14,14.24,11.54,2.25,93.2,93.71,12754.0,1816.0,1472.0,34.41,,2496.0,,,18.42,11.95,,,,13217.0,2434.0,1579.0
024940,PN풍년,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,19.92,1.04,288.0,5519.0,5.69,2.8,5.13,0.61,11.44,17.63,560.0,16.0,29.0,,,,,,,,,,,,,,19.92,1.04,24.0,5519.0,5.69,0.26,1.75,0.61,135.88,17.63,138.0,0.0,2.0,,,,,,,,,,,,,
067170,오텍,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-4.97,0.41,-377.0,4600.0,-7.3,-0.27,-0.93,2.23,-8.24,275.17,8521.0,-23.0,-80.0,,,,,,,,,,,,,,-4.97,0.41,-372.0,4600.0,-7.3,-7.1,-7.65,,,275.17,1435.0,-102.0,-110.0,,,,,,,,,,,,,
021880,메이슨캐피탈,2026-04-26 17:50,2025.03,2026.03,2025.12,2026.03,-4.08,0.76,-63.0,336.0,-17.07,-40.25,-42.03,,,25.8,251.0,-101.0,-105.0,,,,,,,,,,,,,,202.02,0.67,-9.0,370.0,0.36,2.82,-35.53,,,18.8,56.0,2.0,-20.0,,,,,,,,,,,,,
007330,푸른저축은행,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.39,0.37,1318.0,27355.0,6.33,16.66,19.54,7.91,45.41,386.03,1017.0,169.0,199.0,,,,,,,,,,,,,,7.39,0.37,225.0,27355.0,6.33,3.1,12.16,7.91,265.31,386.03,280.0,9.0,34.0,,,,,,,,,,,,,
023760,한국캐피탈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,2.52,0.33,318.0,2410.0,14.08,23.76,18.67,4.98,12.45,583.67,5384.0,1279.0,1005.0,,,,,,,,,,,,,,2.52,0.33,88.0,2410.0,14.08,24.28,18.5,4.98,44.92,583.67,1506.0,366.0,279.0,,,,,,,,,,,,,
204620,글로벌텍스프리,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.07,2.25,494.0,1993.0,27.81,18.82,23.01,,,31.6,1541.0,290.0,354.0,,,,,,19.64,,,,,1716.0,337.0,,9.07,2.25,194.0,1993.0,27.81,24.85,46.5,,,31.6,297.0,74.0,138.0,,,,,,18.08,,,,,343.0,62.0,
038540,상상인,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-0.82,0.25,-2100.0,6994.0,-27.56,-11.52,-29.41,,,867.22,4186.0,-482.0,-1231.0,,,,,,,,,,,,,,-0.82,0.25,-1161.0,6994.0,-27.56,-21.62,63.76,,,867.22,-1039.0,225.0,-663.0,,,,,,,,,,,,,
003280,흥아해운,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,12.45,1.49,127.0,1062.0,12.66,6.24,16.77,,,74.22,1808.0,113.0,303.0,,,,,,,,,,,,,,12.45,1.49,87.0,1062.0,12.66,-1.03,45.71,,,74.22,450.0,-5.0,206.0,,,,,,,,,,,,,
054300,팬스타엔터프라이즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-41.15,0.86,-16.0,770.0,-2.17,-4.16,-2.34,,,68.61,672.0,-28.0,-16.0,,,,,,,,,,,,,,-41.15,0.86,-18.0,770.0,-2.17,-7.27,-12.29,,,68.61,166.0,-12.0,-20.0,,,,,,,,,,,,,
109070,주성코퍼레이션,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,20.51,1.44,39.0,548.0,7.31,3.71,2.39,,,45.08,854.0,32.0,20.0,,,,,,,,,,,,,,20.51,1.44,5.0,548.0,7.31,4.88,0.98,,,45.08,264.0,13.0,3.0,,,,,,,,,,,,,
129260,인터지스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.26,0.23,331.0,10387.0,3.4,2.79,1.48,4.17,28.7,68.47,7090.0,198.0,105.0,,,,,,,,,,,,,,7.26,0.23,-184.0,10387.0,3.4,-0.83,-3.16,4.17,-51.58,68.47,1752.0,-14.0,-55.0,,,,,,,,,,,,,
124560,태웅로직스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-21.45,0.41,-124.0,6545.0,-2.13,0.2,-0.45,4.89,-93.89,120.29,11173.0,22.0,-50.0,,,,,,,,,,,,,,-21.45,0.41,20.0,6545.0,-2.13,-1.13,-0.03,4.89,599.13,120.29,2899.0,-33.0,-1.0,,,,,,,,,,,,,
044450,KSS해운,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.67,0.37,1584.0,24109.0,6.81,19.65,6.51,5.01,27.79,255.33,5614.0,1103.0,366.0,,,,,,,,,,,,,,5.67,0.37,586.0,24109.0,6.81,20.16,9.17,5.01,75.14,255.33,1474.0,297.0,135.0,,,,,,,,,,,,,
067900,와이엔텍,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.97,0.35,1672.0,19155.0,9.37,22.29,26.01,1.51,5.95,44.29,1170.0,261.0,304.0,,,,,,,,,,,,,,3.97,0.35,784.0,19155.0,9.37,19.69,46.56,1.51,12.69,44.29,306.0,60.0,143.0,,,,,,,,,,,,,
465770,STX그린로지스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.09,1.72,-5201.0,3282.0,-75.41,-6.52,-19.72,,,427.8,1914.0,-125.0,-377.0,,,,,,,,,,,,,,-1.09,1.72,-2918.0,3282.0,-75.41,0.1,-42.66,,,427.8,501.0,0.0,-214.0,,,,,,,,,,,,,
111710,남화산업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,13.67,0.48,324.0,9175.0,3.56,24.41,39.78,4.51,61.72,7.11,168.0,41.0,67.0,,,,,,,,,,,,,,13.67,0.48,140.0,9175.0,3.56,41.11,52.11,4.51,142.35,7.11,56.0,23.0,29.0,,,,,,,,,,,,,
363280,티와이홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.51,0.12,-1820.0,22503.0,-10.04,-43.63,-117.12,,,76.75,792.0,-346.0,-928.0,,,,,,,,,,,,,,-1.51,0.12,-816.0,22503.0,-10.04,-132.18,-174.44,,,76.75,236.0,-312.0,-412.0,,,,,,,,,,,,,
499790,GS피앤엘,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,43.0,0.97,977.0,43209.0,2.29,16.2,6.22,0.83,35.75,95.34,4817.0,780.0,299.0,19.02,1.12,2687.0,45693.0,6.06,18.92,13.06,,,,6173.0,1168.0,806.0,43.0,0.97,84.0,43209.0,2.29,20.45,1.84,0.83,414.52,95.34,1531.0,313.0,28.0,211.12,,242.0,,,14.81,11.17,,,,1295.0,192.0,145.0
475560,더본코리아,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-20.53,1.45,-1179.0,16648.0,-6.77,-6.55,-4.81,2.07,-37.59,23.28,3612.0,-237.0,-174.0,,,,,,,,,,,,,,-20.53,1.45,186.0,16648.0,-6.77,-3.41,3.08,2.07,238.25,23.28,890.0,-30.0,27.0,,,,,,,,,,,,,
217620,선샤인푸드,2026-04-26 17:50,2024.12,2025.12,2025.06,2025.09,-3.07,-4.49,-1242.0,-849.0,286.29,-19.19,-20.9,,,-584.9,352.0,-67.0,-74.0,,,,,,,,,,,,,,-5.22,-4.39,89.0,-867.0,119.54,-9.75,84.56,,,-426.24,7.0,-1.0,6.0,,,,,,,,,,,,,
215000,골프존,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,14.15,0.79,4085.0,73255.0,5.83,14.09,2.66,6.92,93.69,40.69,4833.0,681.0,129.0,5.8,0.68,8876.0,75478.0,12.47,13.99,9.44,,,,5021.0,702.0,474.0,14.15,0.79,-3515.0,73255.0,5.83,5.6,-26.61,6.92,-108.89,40.69,1115.0,62.0,-297.0,16.92,,3044.0,,,17.68,11.01,,,,1199.0,212.0,132.0
025980,아난티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-17.97,1.02,-434.0,7660.0,-5.62,3.22,-14.74,,,121.7,2581.0,83.0,-380.0,,,,,,,,,,,,,,-17.97,1.02,-107.0,7660.0,-5.62,7.41,-15.17,,,121.7,656.0,49.0,-99.0,,,,,,,,,,,,,
070960,모나용평,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.21,0.44,-635.0,7586.0,-8.16,9.31,-12.25,,,183.41,2501.0,233.0,-306.0,,,,,,,,,,,,,,-5.21,0.44,-829.0,7586.0,-8.16,-1.16,-94.89,,,183.41,421.0,-5.0,-400.0,,,,,,,,,,,,,
032350,롯데관광개발,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,65.29,4.97,356.0,4677.0,8.06,21.93,4.22,,,488.68,6534.0,1433.0,276.0,20.21,3.71,1039.0,5655.0,20.12,25.99,10.48,,,,7853.0,2041.0,823.0,65.29,4.97,489.0,4677.0,8.06,23.64,20.77,,,488.68,1871.0,442.0,389.0,209.9,,100.0,,,23.45,3.51,,,,1657.0,389.0,58.0
104620,노랑풍선,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-30.01,2.18,-173.0,2380.0,-7.36,1.87,-2.39,,,210.64,1197.0,22.0,-29.0,,,,,,,,,,,,,,-30.01,2.18,86.0,2380.0,-7.36,10.55,3.88,,,210.64,389.0,41.0,15.0,,,,,,,,,,,,,
020710,시공테크,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,2.73,0.42,1521.0,9842.0,17.77,8.96,18.11,8.15,20.97,29.02,1684.0,151.0,305.0,,,,,,,,,,,,,,2.73,0.42,977.0,9842.0,17.78,9.34,46.87,8.15,32.64,29.02,418.0,39.0,196.0,,,,,,,,,,,,,
019010,베뉴지,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1.38,0.28,1945.0,9718.0,27.16,31.19,209.61,2.61,3.0,63.07,482.0,150.0,1011.0,,,,,,,,,,,,,,1.38,0.28,910.0,9718.0,27.16,34.3,339.48,2.61,6.42,63.07,138.0,47.0,469.0,,,,,,,,,,,,,
094850,참좋은여행,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.67,0.8,774.0,7400.0,11.69,10.62,11.77,2.53,18.65,72.45,921.0,98.0,108.0,,,,,,,,,,,,,,7.67,0.8,128.0,7400.0,11.69,4.88,6.24,2.53,112.53,72.45,288.0,14.0,18.0,,,,,,,,,,,,,
006730,서부T&D,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.87,0.79,1206.0,16666.0,7.68,28.32,46.79,0.76,8.05,134.7,2483.0,703.0,1162.0,20.77,0.82,683.0,17256.0,4.1,30.01,19.42,,,,2880.0,864.0,559.0,10.87,0.79,855.0,16666.0,7.68,30.84,107.17,0.76,11.4,134.7,807.0,249.0,865.0,211.65,,67.0,,,28.44,-1.62,,,,616.0,175.0,-10.0
080010,이상네트웍스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.72,0.46,1484.0,15272.0,10.8,22.08,19.88,2.85,12.65,17.49,1038.0,229.0,206.0,,,,,,,,,,,,,,4.72,0.46,171.0,15272.0,10.8,11.21,10.0,2.85,109.97,17.49,274.0,31.0,27.0,,,,,,,,,,,,,
403550,쏘카,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-20.48,2.28,-560.0,5020.0,-10.56,4.94,-3.91,0.8,-16.43,256.7,4707.0,232.0,-184.0,29.23,,426.0,,,6.57,2.72,,,,5147.0,338.0,140.0,-20.48,2.28,-447.0,5020.0,-10.56,10.24,-11.41,0.8,-20.57,256.7,1287.0,132.0,-147.0,-409.21,,-30.0,,,3.66,,,,,1339.0,49.0,
038390,레드캡투어,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.11,0.95,1416.0,12037.0,11.36,12.8,6.48,6.97,56.48,252.91,3656.0,468.0,237.0,,,,,,,,,,,,,,8.11,0.95,40.0,12037.0,11.36,6.65,0.87,4.36,1256.51,252.91,766.0,51.0,7.0,,,,,,,,,,,,,
089860,롯데렌탈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.96,0.73,3514.0,43125.0,8.39,10.71,4.34,3.81,34.15,372.31,29188.0,3125.0,1267.0,8.0,0.73,4267.0,46516.0,9.52,11.46,4.98,,,,30833.0,3535.0,1537.0,8.96,0.73,788.0,43125.0,8.39,10.92,3.87,3.81,152.27,372.31,7264.0,793.0,281.0,42.07,,812.0,,,10.57,3.9,,,,7289.0,770.0,284.0
095570,AJ네트웍스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.42,0.46,628.0,10216.0,6.31,6.69,2.65,7.08,51.99,289.13,10701.0,715.0,283.0,11.36,0.55,457.0,9496.0,4.69,6.26,1.74,,,,11887.0,744.0,207.0,7.42,0.46,108.0,10216.0,6.31,9.26,1.77,7.08,302.59,289.13,2724.0,252.0,48.0,50.51,,103.0,,,5.99,2.11,,,,2820.0,169.0,60.0
024800,유성티엔에스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,1.67,0.16,1480.0,15883.0,10.9,1.83,85.9,,,17.38,670.0,12.0,576.0,,,,,,,,,,,,,,1.67,0.16,486.0,15883.0,10.89,-1.36,146.58,,,17.38,133.0,-2.0,194.0,,,,,,,,,,,,,
084670,동양고속,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,71.49,3.5,1024.0,20914.0,5.63,4.07,2.36,,,186.43,1252.0,51.0,30.0,,,,,,,,,,,,,,71.49,3.5,545.0,20914.0,5.63,10.03,4.5,,,186.43,350.0,35.0,16.0,,,,,,,,,,,,,
000650,천일고속,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-89.59,52.49,-3935.0,6716.0,-47.52,-13.04,-12.35,,,458.61,456.0,-59.0,-56.0,,,,,,,,,,,,,,-89.59,52.49,-1998.0,6716.0,-47.52,-6.63,-22.88,,,458.61,125.0,-8.0,-29.0,,,,,,,,,,,,,
192080,더블유게임즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,8.78,0.87,6106.0,61507.0,11.33,32.25,24.98,2.24,17.63,11.83,7199.0,2321.0,1798.0,7.17,0.81,8015.0,71080.0,13.22,32.83,27.54,,,,8136.0,2671.0,2241.0,8.78,0.87,1514.0,61507.0,11.33,31.98,22.33,2.24,71.11,11.83,1998.0,639.0,446.0,29.39,,1956.0,,,32.61,26.6,,,,2000.0,652.0,532.0
094860,네오리진,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-2.04,1.06,-489.0,943.0,-41.8,-14.86,-35.7,,,68.34,310.0,-46.0,-111.0,,,,,,,,,,,,,,-2.04,1.06,-243.0,943.0,-41.8,-2.23,-74.1,,,68.34,79.0,-2.0,-58.0,,,,,,,,,,,,,
204610,티쓰리,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.74,1.01,275.0,1837.0,17.72,24.48,29.58,7.57,43.25,12.91,695.0,170.0,206.0,13.04,,261.0,,,24.79,,,,,827.0,205.0,,6.67,1.01,93.0,1837.0,17.88,27.2,47.2,4.86,83.59,12.91,171.0,47.0,81.0,,,,,,,,,,,,,
023770,플레이위드,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-13.17,1.5,-227.0,2003.0,-10.85,-13.51,-5.79,,,68.12,347.0,-47.0,-20.0,,,,,,,,,,,,,,-13.17,1.5,-66.0,2003.0,-10.85,-51.97,-10.77,,,68.12,55.0,-28.0,-6.0,,,,,,,,,,,,,
462870,시프트업,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.89,2.24,3261.0,15882.0,22.71,61.59,64.99,,,17.6,2945.0,1814.0,1914.0,,,,,,52.13,63.13,,,,1855.0,967.0,1171.0,11.51,2.26,818.0,15702.0,21.61,58.05,74.88,,,17.62,644.0,374.0,482.0,69.94,,497.0,,,54.96,62.04,,,,472.0,260.0,293.0
205500,넥써쓰,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-34.49,3.86,-56.0,504.0,-11.89,3.79,-9.06,,,145.85,367.0,14.0,-33.0,,,,,,,,,,,,,,-34.49,3.86,-35.0,504.0,-11.89,4.73,-17.91,,,145.85,116.0,5.0,-21.0,,,,,,,,,,,,,
047080,한빛소프트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,5.66,1.71,210.0,696.0,35.51,0.75,14.37,,,25.68,379.0,3.0,54.0,,,,,,,,,,,,,,5.66,1.71,147.0,696.0,35.51,-4.7,46.71,,,25.68,74.0,-3.0,35.0,,,,,,,,,,,,,
030350,드래곤플라이,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.53,2.74,-635.0,356.0,-94.25,-12.25,-55.77,,,139.33,159.0,-19.0,-89.0,,,,,,,,,,,,,,-1.53,2.74,-449.0,356.0,-94.25,-22.67,-187.9,,,139.33,34.0,-8.0,-64.0,,,,,,,,,,,,,
331520,밸로프,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,16.1,0.87,36.0,660.0,5.76,7.61,4.78,,,74.09,378.0,29.0,18.0,,,,,,,,,,,,,,16.1,0.87,25.0,660.0,5.76,15.94,11.35,,,74.09,114.0,18.0,13.0,,,,,,,,,,,,,
042420,네오위즈홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,6.35,0.44,3946.0,56817.0,10.08,12.65,14.14,1.94,8.85,23.57,4368.0,552.0,618.0,,,,,,,,,,,,,,6.35,0.44,163.0,56817.0,10.08,2.47,1.34,1.94,219.16,23.57,1079.0,27.0,14.0,,,,,,,,,,,,,
058630,엠게임,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,7.75,0.89,820.0,7129.0,12.28,19.13,17.44,3.49,26.6,14.87,917.0,176.0,160.0,,,,,,,,,,,,,,7.75,0.89,195.0,7129.0,12.28,18.25,16.32,3.49,111.9,14.87,232.0,42.0,38.0,,,,,,,,,,,,,
052770,아이톡시,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-1.48,2.53,-521.0,305.0,-146.09,-86.37,-127.69,,,82.24,57.0,-49.0,-73.0,,,,,,,,,,,,,,-1.49,2.53,-76.0,305.0,-144.96,-2.88,29.68,,,82.24,-37.0,1.0,-11.0,,,,,,,,,,,,,
950190,고스트스튜디오,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,13.47,0.72,645.0,11997.0,5.48,13.62,6.99,6.38,85.1,10.01,1125.0,153.0,79.0,,,,,,,,,,,,,,13.2,0.72,-308.0,11997.0,5.59,6.23,-8.31,6.38,-175.16,10.01,505.0,31.0,-42.0,,,,,,,,,,,,,
201490,미투온,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,143.28,0.79,25.0,4588.0,0.52,10.43,3.06,,,9.38,1209.0,126.0,37.0,,,,,,,,,,,,,,143.28,0.79,-102.0,4588.0,0.52,5.68,-11.25,,,9.38,529.0,30.0,-59.0,,,,,,,,,,,,,
078340,컴투스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.14,0.33,2865.0,86968.0,3.72,0.38,1.34,4.47,40.77,51.12,6964.0,26.0,94.0,11.01,0.38,3080.0,88680.0,3.71,4.48,3.3,,,,7448.0,334.0,246.0,10.14,0.33,2488.0,86968.0,3.72,10.52,10.45,4.47,46.95,51.12,1824.0,192.0,191.0,84.63,,401.0,,,2.99,2.51,,,,1656.0,50.0,42.0
293490,카카오게임즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-12.57,1.12,-1186.0,13314.0,-7.93,-8.51,-30.77,,,123.44,4650.0,-396.0,-1431.0,-111.16,1.03,-111.0,11998.0,-0.91,-3.57,-3.06,,,,4931.0,-176.0,-151.0,-12.57,1.12,-955.0,13314.0,-7.93,-13.24,-111.93,,,123.44,989.0,-131.0,-1107.0,-100.99,,-122.0,,,-16.39,-12.71,,,,978.0,-160.0,-124.0
225570,넥슨게임즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-12.79,2.96,-939.0,4052.0,-21.79,-33.59,-34.48,,,58.7,1793.0,-602.0,-618.0,,,,,,,,,,,,,,-12.79,2.96,-412.0,4052.0,-21.79,-58.73,-69.03,,,58.7,393.0,-231.0,-271.0,,,,,,,,,,,,,
095660,네오위즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,10.63,0.9,2287.0,26889.0,9.81,13.86,10.42,1.25,11.98,22.23,4327.0,600.0,451.0,12.35,0.82,1920.0,29013.0,7.58,10.88,9.02,,,,4239.0,461.0,382.0,10.63,0.9,125.0,26889.0,9.81,4.42,1.07,1.25,218.4,22.23,1063.0,47.0,11.0,44.33,,535.0,,,11.36,9.58,,,,1026.0,116.0,98.0
194480,데브시스터즈,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,35.12,2.0,863.0,15161.0,6.61,2.15,3.65,,,78.65,2956.0,64.0,108.0,8.92,1.45,2663.0,16325.0,18.71,8.48,9.35,,,,3490.0,296.0,326.0,35.12,2.0,-927.0,15161.0,6.61,-20.85,-18.98,,,78.65,596.0,-124.0,-113.0,205.76,,115.0,,,-6.14,,,,,733.0,-45.0,
123420,위메이드플레이,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,4.55,0.3,1667.0,25565.0,7.38,8.58,16.74,,,14.34,1253.0,107.0,210.0,,,,,,,,,,,,,,4.55,0.3,-122.0,25565.0,7.38,9.79,-2.77,,,14.34,322.0,31.0,-9.0,,,,,,,,,,,,,
348030,모비릭스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-2.71,0.63,-1182.0,5069.0,-21.21,-22.48,-28.61,,,7.07,397.0,-89.0,-114.0,,,,,,,,,,,,,,-2.71,0.63,-491.0,5069.0,-21.21,-21.63,-43.4,,,7.07,109.0,-23.0,-47.0,,,,,,,,,,,,,
052790,액토즈소프트,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,2.19,0.26,2795.0,23519.0,12.77,40.88,45.28,,,47.63,699.0,286.0,317.0,,,,,,,,,,,,,,2.19,0.26,525.0,23519.0,12.77,41.63,49.06,,,47.63,121.0,51.0,60.0,,,,,,,,,,,,,
069080,웹젠,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,18.61,0.55,693.0,23519.0,3.55,17.04,13.49,5.43,84.69,12.31,1744.0,297.0,235.0,9.95,0.46,1238.0,26848.0,5.83,18.1,18.75,,,,2086.0,378.0,391.0,18.61,0.55,202.0,23519.0,3.55,14.06,13.56,5.43,291.34,12.31,499.0,70.0,68.0,65.53,,188.0,,,13.1,,,,,470.0,62.0,
217270,넵튠,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-5.96,0.73,-860.0,7036.0,-11.74,2.03,-33.14,,,13.73,1225.0,25.0,-406.0,,,,,,,,,,,,,,-5.96,0.73,-701.0,7036.0,-11.74,-5.87,-123.24,,,13.73,271.0,-16.0,-334.0,,,,,,,,,,,,,
063080,컴투스홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,9.59,0.41,1661.0,38461.0,4.44,-6.88,37.55,,,105.51,992.0,-68.0,373.0,,,,,,,,,,,,,,9.59,0.41,3730.0,38461.0,4.44,9.0,198.08,,,105.51,280.0,25.0,554.0,,,,,,,,,,,,,
067000,조이시티,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,-15.56,1.66,-132.0,1240.0,-10.13,4.04,-7.4,,,144.79,1404.0,57.0,-104.0,8.87,1.67,293.0,1554.0,21.0,13.7,12.26,,,,1774.0,243.0,218.0,-15.56,1.66,-111.0,1240.0,-10.13,6.83,-16.8,,,144.79,482.0,33.0,-81.0,36.35,,72.0,,,8.38,12.89,,,,400.0,34.0,52.0
227840,현대코퍼레이션홀딩스,2026-04-26 17:50,2025.12,2026.12,2025.12,2026.03,3.02,0.34,4028.0,36290.0,11.89,8.54,14.45,4.11,12.03,24.38,2502.0,214.0,362.0,,,,,,,,,,,,,,3.02,0.34,1112.0,36290.0,11.89,10.03,15.96,4.11,43.59,24.38,619.0,62.0,99.0,,,,,,,,,,,,,
